Condition,Gene_file,Gene_mean_dnds,N_pairwise_values
Clade A vs. B reference,VFG000198.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0176706876724931,8696
Clade A vs. B reference,VFG000203.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.4138910366904704,8122
Clade A vs. B reference,VFG000211.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07534912462566229,8682
Clade A vs. B reference,VFG000212.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.16534708054465727,8666
Clade A vs. B reference,VFG001213.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04683523255813953,8600
Clade A vs. B reference,VFG001214.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.016353233375300445,8737
Clade A vs. B reference,VFG001222.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.013769494459833796,8664
Clade A vs. B reference,VFG001223.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.001689686355311355,8736
Clade A vs. B reference,VFG001224.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.23339437923250567,4430
Clade A vs. B reference,VFG001228.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05340590591736294,8737
Clade A vs. B reference,VFG001230.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10325937356057116,8684
Clade A vs. B reference,VFG001231.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12214841478768457,8737
Clade A vs. B reference,VFG001232.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05784131832797428,8708
Clade A vs. B reference,VFG001238.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12391239967430498,8597
Clade A vs. B reference,VFG001242.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.004876466544454629,8728
Clade A vs. B reference,VFG001243.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04798416113527123,8738
Clade A vs. B reference,VFG001248.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.006774959926723151,8734
Clade A vs. B reference,VFG001249.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03442649788062779,8729
Clade A vs. B reference,VFG001251.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.018027838490739672,8693
Clade A vs. B reference,VFG001252.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.003958292150327549,8701
Clade A vs. B reference,VFG001254.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.011988179425563565,8739
Clade A vs. B reference,VFG001262.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.015581163911845733,8712
Clade A vs. B reference,VFG001263.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.012834283751288218,8733
Clade A vs. B reference,VFG001264.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1297068534037424,8711
Clade A vs. B reference,VFG001266.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.20121980301274625,8630
Clade A vs. B reference,VFG001267.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.15819396792189677,8604
Clade A vs. B reference,VFG001268.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.2074312904717854,8648
Clade A vs. B reference,VFG002057.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10504221711659965,8705
Clade A vs. B reference,VFG002058.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05660649214659687,8595
Clade A vs. B reference,VFG002060.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08020163030998852,8710
Clade A vs. B reference,VFG002063.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05178129017447199,8712
Clade A vs. B reference,VFG002064.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12037506103941402,8601
Clade A vs. B reference,VFG002065.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.014463140951942975,8698
Clade A vs. B reference,VFG002067.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.4044950552716034,8413
Clade A vs. B reference,VFG002068.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.37239569036186915,8539
Clade A vs. B reference,VFG002070.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0041103764921946746,8712
Clade A vs. B reference,VFG002074.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.010079995417048578,8728
Clade A vs. B reference,VFG002075.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.019881138993926892,8727
Clade A vs. B reference,VFG002076.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14170414757103578,8728
Clade A vs. B reference,VFG002077.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.028591103694326162,8689
Clade A vs. B reference,VFG013836.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.013769494459833796,8664
Clade A vs. B reference,VFG013897.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0017452113685216145,8374
Clade A vs. B reference,VFG013898.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.001689686355311355,8736
Clade A vs. B reference,VFG013910.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.23335916478555307,4430
Clade A vs. B reference,VFG013911.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.23339437923250567,4430
Clade A vs. B reference,VFG013973.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1036813334868724,8684
Clade A vs. B reference,VFG013986.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.016353233375300445,8737
Clade A vs. B reference,VFG013996.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04683523255813953,8600
Clade A vs. B reference,VFG014043.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05303256266453015,8737
Clade A vs. B reference,VFG014044.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05340590591736294,8737
Clade A vs. B reference,VFG014062.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12106915417191257,8737
Clade A vs. B reference,VFG014075.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.057644819249366805,8686
Clade A vs. B reference,VFG014117.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07487803778184034,8205
Clade A vs. B reference,VFG014147.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,2.8046498715282024,8173
Clade A vs. B reference,VFG014189.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12391239967430498,8597
Clade A vs. B reference,VFG014240.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.004836344659631218,8623
Clade A vs. B reference,VFG014241.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.004876466544454629,8728
Clade A vs. B reference,VFG014254.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04798416113527123,8738
Clade A vs. B reference,VFG014358.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.006701019006182734,8734
Clade A vs. B reference,VFG014369.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07703783907519744,8737
Clade A vs. B reference,VFG014371.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07703783907519744,8737
Clade A vs. B reference,VFG014384.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03442649788062779,8729
Clade A vs. B reference,VFG014409.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.017844960883571098,8692
Clade A vs. B reference,VFG014410.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.018027838490739672,8693
Clade A vs. B reference,VFG014423.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0039614791810443995,8694
Clade A vs. B reference,VFG014449.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.011988179425563565,8739
Clade A vs. B reference,VFG014473.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14065716412782042,8731
Clade A vs. B reference,VFG014475.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14066139747995418,8730
Clade A vs. B reference,VFG014501.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.003945472178445872,8249
Clade A vs. B reference,VFG014579.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.015581163911845733,8712
Clade A vs. B reference,VFG014591.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.012834283751288218,8733
Clade A vs. B reference,VFG014592.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.012834283751288218,8733
Clade A vs. B reference,VFG014605.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1297068534037424,8711
Clade A vs. B reference,VFG014681.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.01903441095260009,8692
Clade A vs. B reference,VFG014683.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.019069513600737668,8676
Clade A vs. B reference,VFG014747.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,-0.012769497980380849,8665
Clade A vs. B reference,VFG014748.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,-0.01276802446342027,8666
Clade A vs. B reference,VFG014759.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.022682672901796697,8126
Clade A vs. B reference,VFG014760.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.022682672901796697,8126
Clade A vs. B reference,VFG014771.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.019754473684210527,8740
Clade A vs. B reference,VFG014772.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.019754473684210527,8740
Clade A vs. B reference,VFG014783.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.27063510813352143,8508
Clade A vs. B reference,VFG014784.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.27048221673718853,8508
Clade A vs. B reference,VFG014796.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.16214152173913043,8740
Clade A vs. B reference,VFG014797.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.16214152173913043,8740
Clade A vs. B reference,VFG014808.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04935713958810069,8740
Clade A vs. B reference,VFG014809.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05277303203661327,8740
Clade A vs. B reference,VFG014820.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03054137852072361,8734
Clade A vs. B reference,VFG014821.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03052296771238837,8734
Clade A vs. B reference,VFG014832.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.034654175811482044,8657
Clade A vs. B reference,VFG014833.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03467652243589744,8736
Clade A vs. B reference,VFG014844.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09161833371480889,8738
Clade A vs. B reference,VFG014845.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09159455252918289,8738
Clade A vs. B reference,VFG014857.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.027167587076076995,8728
Clade A vs. B reference,VFG014858.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.026988395005155232,8729
Clade A vs. B reference,VFG014881.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.014896763182674197,8496
Clade A vs. B reference,VFG014882.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.015830861581920902,8496
Clade A vs. B reference,VFG014893.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14939574029543112,8733
Clade A vs. B reference,VFG014895.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14939574029543112,8733
Clade A vs. B reference,VFG014950.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.051031456688408285,8739
Clade A vs. B reference,VFG014951.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05099502174410621,8738
Clade A vs. B reference,VFG014952.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.051031456688408285,8739
Clade A vs. B reference,VFG014978.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.02922013600737667,8676
Clade A vs. B reference,VFG014984.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.035494083991303355,8739
Clade A vs. B reference,VFG014986.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.035503352402746,8740
Clade A vs. B reference,VFG015000.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06771703550023052,8676
Clade A vs. B reference,VFG015001.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06762767723342938,8675
Clade A vs. B reference,VFG015002.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06771703550023052,8676
Clade A vs. B reference,VFG015044.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.029385456229735988,8636
Clade A vs. B reference,VFG015067.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.012371737637362637,8736
Clade A vs. B reference,VFG015069.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.01209735576923077,8736
Clade A vs. B reference,VFG015094.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08056747516747516,8658
Clade A vs. B reference,VFG015108.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0554616511627907,8600
Clade A vs. B reference,VFG015120.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0176706876724931,8696
Clade A vs. B reference,VFG015130.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.41389395469096285,8122
Clade A vs. B reference,VFG015146.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07534912462566229,8682
Clade A vs. B reference,VFG015148.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.16536030005770339,8665
Clade A vs. B reference,VFG015168.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1412036001440058,8333
Clade A vs. B reference,VFG015365.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10504221711659965,8705
Clade A vs. B reference,VFG015366.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.10504221711659965,8705
Clade A vs. B reference,VFG015372.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05601949004540691,8589
Clade A vs. B reference,VFG015373.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05660649214659687,8595
Clade A vs. B reference,VFG015386.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08038432835820895,8710
Clade A vs. B reference,VFG015387.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08309123995407577,8710
Clade A vs. B reference,VFG015403.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.055196590909090903,8712
Clade A vs. B reference,VFG015404.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.055196590909090903,8712
Clade A vs. B reference,VFG015412.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1215629741680242,8594
Clade A vs. B reference,VFG015413.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12037506103941402,8601
Clade A vs. B reference,VFG015417.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.014463140951942975,8698
Clade A vs. B reference,VFG015418.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.014463140951942975,8698
Clade A vs. B reference,VFG015433.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.415527215415725,8407
Clade A vs. B reference,VFG015438.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.37048725132430843,8495
Clade A vs. B reference,VFG015447.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0041103764921946746,8712
Clade A vs. B reference,VFG015448.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0041103764921946746,8712
Clade A vs. B reference,VFG015473.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.010151856095325389,8728
Clade A vs. B reference,VFG015474.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.010079995417048578,8728
Clade A vs. B reference,VFG015483.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.019887086054772542,8727
Clade A vs. B reference,VFG015491.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14083384509624197,8728
Clade A vs. B reference,VFG015492.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1417041131989001,8728
Clade A vs. B reference,VFG015500.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03077809118121114,8686
Clade A vs. B reference,VFG015501.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.028492254574749683,8689
Clade A vs. B reference,VFG015515.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07917887014787431,8656
Clade A vs. B reference,VFG015516.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05325481326838321,8622
Clade A vs. B reference,VFG015517.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08317216959334564,8656
Clade A vs. B reference,VFG015537.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05726547688028741,8629
Clade A vs. B reference,VFG015538.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08491110340843443,8655
Clade A vs. B reference,VFG015547.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06939409710094306,8589
Clade A vs. B reference,VFG015549.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04993138786764706,8704
Clade A vs. B reference,VFG015550.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0502228348265564,8706
Clade A vs. B reference,VFG015551.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08060367955286447,8588
Clade A vs. B reference,VFG015552.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08060367955286447,8588
Clade A vs. B reference,VFG015555.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1092708998965636,8701
Clade A vs. B reference,VFG015558.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08951127260242618,8738
Clade A vs. B reference,VFG015561.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09988235979946367,8577
Clade A vs. B reference,VFG015846.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08724367750086139,8707
Clade A vs. B reference,VFG015848.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08724367750086139,8707
Clade A vs. B reference,VFG015850.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.16040735549635118,8633
Clade A vs. B reference,VFG015851.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.16040411117544875,8635
Clade A vs. B reference,VFG015852.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04424346681922196,8740
Clade A vs. B reference,VFG015853.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04424346681922196,8740
Clade A vs. B reference,VFG015854.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04424346681922196,8740
Clade A vs. B reference,VFG015856.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05397682637571157,8432
Clade A vs. B reference,VFG015858.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.054139420989143545,8290
Clade A vs. B reference,VFG015862.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1337284212984587,8564
Clade A vs. B reference,VFG015920.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06594640561075395,8555
Clade A vs. B reference,VFG015922.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06594640561075395,8555
Clade A vs. B reference,VFG015926.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03279189852700491,8554
Clade A vs. B reference,VFG015928.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03279189852700491,8554
Clade A vs. B reference,VFG015950.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.11418230609418283,8664
Clade A vs. B reference,VFG015952.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.11418230609418283,8664
Clade A vs. B reference,VFG016046.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0330930385592242,8662
Clade A vs. B reference,VFG016048.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0330930385592242,8662
Clade A vs. B reference,VFG016058.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07949803181142007,8739
Clade A vs. B reference,VFG016059.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08079582278481012,8690
Clade A vs. B reference,VFG016060.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0797790021741618,8739
Clade A vs. B reference,VFG016107.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.20121980301274625,8630
Clade A vs. B reference,VFG016111.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.15738111343561137,8604
Clade A vs. B reference,VFG016115.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.20743152538452644,8647
Clade A vs. B reference,VFG016117.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1666977225909819,8738
Clade A vs. B reference,VFG016118.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1674804417486839,8738
Clade A vs. B reference,VFG016122.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.18885107551487412,8740
Clade A vs. B reference,VFG016130.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12232689694876224,8685
Clade A vs. B reference,VFG016146.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.18093589743589747,8736
Clade A vs. B reference,VFG016153.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07147881705639615,8724
Clade A vs. B reference,VFG019737.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.013769494459833796,8664
Clade A vs. B reference,VFG019744.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.001689686355311355,8736
Clade A vs. B reference,VFG019758.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1021639221556886,8684
Clade A vs. B reference,VFG019759.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.016353233375300445,8737
Clade A vs. B reference,VFG019761.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04683523255813953,8600
Clade A vs. B reference,VFG019768.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05340590591736294,8737
Clade A vs. B reference,VFG019771.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12184985693029647,8737
Clade A vs. B reference,VFG019773.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.057550223752151464,8715
Clade A vs. B reference,VFG019790.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08586519740718916,8485
Clade A vs. B reference,VFG019797.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.12391239967430498,8597
Clade A vs. B reference,VFG019805.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.004876466544454629,8728
Clade A vs. B reference,VFG019807.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.04798416113527123,8738
Clade A vs. B reference,VFG019823.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.006701019006182734,8734
Clade A vs. B reference,VFG019825.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.07703783907519744,8737
Clade A vs. B reference,VFG019827.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03442649788062779,8729
Clade A vs. B reference,VFG019831.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.018027838490739672,8693
Clade A vs. B reference,VFG019833.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.003965127791848953,8686
Clade A vs. B reference,VFG019837.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.011988179425563565,8739
Clade A vs. B reference,VFG019841.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14065693505898524,8731
Clade A vs. B reference,VFG019859.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.012834283751288218,8733
Clade A vs. B reference,VFG019861.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.1297068534037424,8711
Clade A vs. B reference,VFG019873.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.01903441095260009,8692
Clade A vs. B reference,VFG019885.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.022682672901796697,8126
Clade A vs. B reference,VFG019887.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.019754473684210527,8740
Clade A vs. B reference,VFG019889.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.27048221673718853,8508
Clade A vs. B reference,VFG019891.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.16214152173913043,8740
Clade A vs. B reference,VFG019893.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05277303203661327,8740
Clade A vs. B reference,VFG019895.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03052296771238837,8734
Clade A vs. B reference,VFG019897.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.03467652243589744,8736
Clade A vs. B reference,VFG019899.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.09159455252918289,8738
Clade A vs. B reference,VFG019901.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.026988395005155232,8729
Clade A vs. B reference,VFG019905.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.015830920433145008,8496
Clade A vs. B reference,VFG019907.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.14939574029543112,8733
Clade A vs. B reference,VFG019916.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.051031456688408285,8739
Clade A vs. B reference,VFG019921.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.035494083991303355,8739
Clade A vs. B reference,VFG019924.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.06771703550023052,8676
Clade A vs. B reference,VFG019932.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.029313547938860582,8636
Clade A vs. B reference,VFG019941.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.01209735576923077,8736
Clade A vs. B reference,VFG019945.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.08053531307550645,8688
Clade A vs. B reference,VFG019951.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.05769163856262356,8599
Clade A vs. B reference,VFG019957.nogap.dedup.nt_ali_1v0_G1_groupwise_dnds.csv,0.0176706876724931,8696
