VFG_ID,alignment_path,alignment_found,analysis_success,error_message,n_sequences_total,n_sequences_usable,proportion_sequences_usable,alignment_length_nt,alignment_length_codons,trailing_non_codon_nt,gap_fraction,ambiguous_fraction,bad_character_fraction,usable_codon_count,usable_codon_fraction
VFG015862,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015862.nogap.dedup/VFG015862.nogap.dedup.nt_ali.fasta,True,True,,11355,0,0.0,3054,1018,0,0.3740231102160235,9.227707229072353e-07,0.3740240329867464,638,0.6267190569744597
VFG015920,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015920.nogap.dedup/VFG015920.nogap.dedup.nt_ali.fasta,True,True,,11332,0,0.0,2289,763,0,0.39128977011712274,1.5420825856160397e-06,0.39129131219970836,465,0.6094364351245085
VFG015922,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015922.nogap.dedup/VFG015922.nogap.dedup.nt_ali.fasta,True,True,,11332,0,0.0,2289,763,0,0.39128977011712274,1.5420825856160397e-06,0.39129131219970836,465,0.6094364351245085
VFG015926,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015926.nogap.dedup/VFG015926.nogap.dedup.nt_ali.fasta,True,True,,11330,0,0.0,2142,714,0,0.41515052622990944,1.6894077430913524e-06,0.41515221563765253,418,0.5854341736694678
VFG015928,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015928.nogap.dedup/VFG015928.nogap.dedup.nt_ali.fasta,True,True,,11330,0,0.0,2142,714,0,0.41515052622990944,1.6894077430913524e-06,0.41515221563765253,418,0.5854341736694678
VFG015950,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015950.nogap.dedup/VFG015950.nogap.dedup.nt_ali.fasta,True,True,,11485,0,0.0,3387,1129,0,0.3243908467662793,1.4395999762980146e-06,0.32439228636625556,763,0.6758193091231178
VFG015952,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015952.nogap.dedup/VFG015952.nogap.dedup.nt_ali.fasta,True,True,,11485,0,0.0,3387,1129,0,0.3243908467662793,1.4395999762980146e-06,0.32439228636625556,763,0.6758193091231178
VFG016046,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016046.nogap.dedup/VFG016046.nogap.dedup.nt_ali.fasta,True,True,,11503,0,0.0,2382,794,0,0.4082192116786531,1.4963423917522192e-06,0.4082207080210449,470,0.5919395465994962
VFG016048,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016048.nogap.dedup/VFG016048.nogap.dedup.nt_ali.fasta,True,True,,11526,0,0.0,2382,794,0,0.408218894878341,1.4933564577759653e-06,0.4082203882347988,470,0.5919395465994962
VFG016058,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016058.nogap.dedup/VFG016058.nogap.dedup.nt_ali.fasta,True,True,,11616,0,0.0,26121,8707,0,0.5056338453180858,1.4204660805619282e-06,0.5056352657841663,4343,0.49879407373377743
VFG016059,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016059.nogap.dedup/VFG016059.nogap.dedup.nt_ali.fasta,True,True,,11560,0,0.0,26001,8667,0,0.5009533337086184,1.4339347342110477e-06,0.5009547676433526,4343,0.501096111688012
VFG016060,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016060.nogap.dedup/VFG016060.nogap.dedup.nt_ali.fasta,True,True,,11616,0,0.0,25575,8525,0,0.4950796252312515,1.4507915734255377e-06,0.4950810760228249,4343,0.5094428152492668
VFG016107,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016107.nogap.dedup/VFG016107.nogap.dedup.nt_ali.fasta,True,True,,11559,0,0.0,3594,1198,0,0.5219667089408899,7.221425217592374e-07,0.5219674310834117,575,0.47996661101836396
VFG016111,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016111.nogap.dedup/VFG016111.nogap.dedup.nt_ali.fasta,True,True,,11546,0,0.0,3855,1285,0,0.5673587160409285,9.436117819367093e-07,0.5673596596527104,571,0.4443579766536965
VFG016115,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016115.nogap.dedup/VFG016115.nogap.dedup.nt_ali.fasta,True,True,,11553,0,0.0,1845,615,0,0.431392965189065,7.506350489801098e-07,0.431393715824114,350,0.5691056910569106
VFG016117,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016117.nogap.dedup/VFG016117.nogap.dedup.nt_ali.fasta,True,True,,11608,0,0.0,12384,4128,0,0.5701715503608845,6.956353722016537e-07,0.5701722459962567,1810,0.438468992248062
VFG016118,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016118.nogap.dedup/VFG016118.nogap.dedup.nt_ali.fasta,True,True,,11608,0,0.0,12903,4301,0,0.5874537976278816,6.609781418934997e-07,0.5874544586060235,1810,0.4208323645663799
VFG016122,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016122.nogap.dedup/VFG016122.nogap.dedup.nt_ali.fasta,True,True,,11577,0,0.0,8649,2883,0,0.5065594223191408,1.108564708015591e-06,0.5065605308838488,1439,0.49913284772806105
VFG016130,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016130.nogap.dedup/VFG016130.nogap.dedup.nt_ali.fasta,True,True,,11579,0,0.0,2574,858,0,0.36158226723042336,6.039387678562046e-07,0.3615828711691912,548,0.6386946386946387
VFG016146,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016146.nogap.dedup/VFG016146.nogap.dedup.nt_ali.fasta,True,True,,11574,0,0.0,2229,743,0,0.35822087888549564,8.140025178260737e-07,0.3582216928880135,477,0.6419919246298789
VFG016153,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG016153.nogap.dedup/VFG016153.nogap.dedup.nt_ali.fasta,True,True,,11560,0,0.0,3261,1087,0,0.3374202194541976,3.183263672913291e-07,0.33742053778056486,721,0.6632934682612696
VFG019737,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019737.nogap.dedup/VFG019737.nogap.dedup.nt_ali.fasta,True,True,,11613,0,0.0,1581,527,0,0.32664744133668167,5.991235476087808e-07,0.32664804046022927,355,0.6736242884250474
VFG019744,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019744.nogap.dedup/VFG019744.nogap.dedup.nt_ali.fasta,True,True,,11612,11609,0.9997416465725112,1092,364,0,0.05229125421598725,1.5772492520684048e-07,0.052291411940912455,345,0.9478021978021978
VFG019758,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019758.nogap.dedup/VFG019758.nogap.dedup.nt_ali.fasta,True,True,,11519,0,0.0,4911,1637,0,0.4382721002292937,6.187045814490906e-07,0.43827271893387515,920,0.5620036652412951
VFG019759,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019759.nogap.dedup/VFG019759.nogap.dedup.nt_ali.fasta,True,True,,11576,0,0.0,2079,693,0,0.3573267226515326,5.817213833799874e-07,0.357327304372916,446,0.6435786435786436
VFG019761,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019761.nogap.dedup/VFG019761.nogap.dedup.nt_ali.fasta,True,True,,11577,0,0.0,2457,819,0,0.3520278249482707,2.812475819299694e-07,0.3520281061958526,531,0.6483516483516484
VFG019768,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019768.nogap.dedup/VFG019768.nogap.dedup.nt_ali.fasta,True,True,,11613,0,0.0,3561,1187,0,0.42547334056312425,1.6927064158143468e-07,0.4254735098337658,683,0.5754001684919966
VFG019771,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019771.nogap.dedup/VFG019771.nogap.dedup.nt_ali.fasta,True,True,,11575,0,0.0,14253,4751,0,0.4818602608613033,3.5156101424746473e-07,0.48186061242231754,2471,0.5201010313618185
VFG019773,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019773.nogap.dedup/VFG019773.nogap.dedup.nt_ali.fasta,True,True,,11550,0,0.0,1335,445,0,0.2270312758402646,2.594159897530684e-07,0.22703153525625436,344,0.7730337078651686
VFG019790,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019790.nogap.dedup/VFG019790.nogap.dedup.nt_ali.fasta,True,True,,11315,0,0.0,3189,1063,0,0.38424314580043223,6.92836774445741e-07,0.3842438386372067,639,0.6011288805268109
VFG019797,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019797.nogap.dedup/VFG019797.nogap.dedup.nt_ali.fasta,True,True,,11436,0,0.0,1950,650,0,0.28777127559394083,5.381117658137595e-07,0.28777181370570665,463,0.7123076923076923
VFG019805,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019805.nogap.dedup/VFG019805.nogap.dedup.nt_ali.fasta,True,True,,11614,11610,0.9996555880833476,1383,461,0,0.19747428770796857,4.980649553901897e-07,0.19747478577292396,370,0.8026030368763557
VFG019807,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019807.nogap.dedup/VFG019807.nogap.dedup.nt_ali.fasta,True,True,,11577,0,0.0,1692,564,0,0.2891103171671393,5.105092411361812e-07,0.28911082767638047,401,0.7109929078014184
VFG019823,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019823.nogap.dedup/VFG019823.nogap.dedup.nt_ali.fasta,True,True,,11575,0,0.0,2175,725,0,0.3232296715573099,9.930240063553537e-07,0.3232306645813163,491,0.6772413793103448
VFG019825,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019825.nogap.dedup/VFG019825.nogap.dedup.nt_ali.fasta,True,True,,11575,0,0.0,1848,616,0,0.3460379792993184,7.947416154759568e-07,0.34603877404093386,403,0.6542207792207793
VFG019827,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019827.nogap.dedup/VFG019827.nogap.dedup.nt_ali.fasta,True,True,,11575,0,0.0,2163,721,0,0.3433099576721796,1.4378877429056716e-06,0.3433113955599225,474,0.6574202496532594
VFG019831,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019831.nogap.dedup/VFG019831.nogap.dedup.nt_ali.fasta,True,True,,11616,0,0.0,2778,926,0,0.35331982325711464,5.887958715368886e-07,0.3533204120529862,599,0.6468682505399568
VFG019833,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019833.nogap.dedup/VFG019833.nogap.dedup.nt_ali.fasta,True,True,,11573,0,0.0,1281,427,0,0.2060908142205339,5.396285318603094e-07,0.20609135384906577,339,0.7939110070257611
VFG019837,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019837.nogap.dedup/VFG019837.nogap.dedup.nt_ali.fasta,True,True,,11578,0,0.0,1929,643,0,0.2972155589769518,1.4775703477958814e-06,0.2972170365472996,452,0.702954898911353
VFG019841,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019841.nogap.dedup/VFG019841.nogap.dedup.nt_ali.fasta,True,True,,11570,0,0.0,1692,564,0,0.24122118219655872,8.17308969352957e-07,0.24122199950552808,428,0.7588652482269503
VFG019859,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019859.nogap.dedup/VFG019859.nogap.dedup.nt_ali.fasta,True,True,,11612,0,0.0,3150,1050,0,0.32638830110066763,7.928306240397181e-07,0.3263890939312917,708,0.6742857142857143
VFG019861,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019861.nogap.dedup/VFG019861.nogap.dedup.nt_ali.fasta,True,True,,11562,0,0.0,1638,546,0,0.21267709111507763,1.584070084329555e-06,0.21267867518516195,430,0.7875457875457875
VFG019873,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019873.nogap.dedup/VFG019873.nogap.dedup.nt_ali.fasta,True,True,,11552,0,0.0,1431,477,0,0.2709220761685744,7.864054929334813e-07,0.27092286257406734,348,0.7295597484276729
VFG019885,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019885.nogap.dedup/VFG019885.nogap.dedup.nt_ali.fasta,True,True,,11617,0,0.0,1911,637,0,0.22298980179672268,4.954935536964337e-07,0.22299029729027636,495,0.7770800627943485
VFG019887,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019887.nogap.dedup/VFG019887.nogap.dedup.nt_ali.fasta,True,True,,11617,0,0.0,1890,630,0,0.3809799814448175,4.554536705694492e-07,0.38098043689848804,390,0.6190476190476191
VFG019889,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019889.nogap.dedup/VFG019889.nogap.dedup.nt_ali.fasta,True,True,,11617,0,0.0,2112,704,0,0.32396157766439465,5.706109906850202e-07,0.32396214827538533,476,0.6761363636363636
VFG019891,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019891.nogap.dedup/VFG019891.nogap.dedup.nt_ali.fasta,True,True,,11617,11612,0.9995695962813119,1830,610,0,0.19513305119546398,5.644638933614813e-07,0.19513361565935733,491,0.8049180327868852
VFG019893,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019893.nogap.dedup/VFG019893.nogap.dedup.nt_ali.fasta,True,True,,11617,0,0.0,2376,792,0,0.3134560723008687,1.4854000392435445e-06,0.31345755770090794,544,0.6868686868686869
VFG019895,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019895.nogap.dedup/VFG019895.nogap.dedup.nt_ali.fasta,True,True,,11617,0,0.0,2073,691,0,0.3126268242795534,6.643955136526842e-07,0.31262748867506707,475,0.6874095513748191
VFG019897,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019897.nogap.dedup/VFG019897.nogap.dedup.nt_ali.fasta,True,True,,11617,0,0.0,1533,511,0,0.2798607951401271,8.98429158383571e-07,0.27986169356928553,368,0.7201565557729941
VFG019899,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019899.nogap.dedup/VFG019899.nogap.dedup.nt_ali.fasta,True,True,,11617,0,0.0,2022,674,0,0.2274724522462604,6.385811849972248e-07,0.22747309082744538,521,0.7729970326409495
VFG019901,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019901.nogap.dedup/VFG019901.nogap.dedup.nt_ali.fasta,True,True,,11616,0,0.0,1827,609,0,0.3566803276834625,1.0366389676734504e-06,0.35668136432243014,392,0.6436781609195402
VFG019905,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019905.nogap.dedup/VFG019905.nogap.dedup.nt_ali.fasta,True,True,,11617,11545,0.9938021864508909,1806,602,0,0.1996537037455419,9.056113682253001e-07,0.19965460935691012,482,0.8006644518272426
VFG019907,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019907.nogap.dedup/VFG019907.nogap.dedup.nt_ali.fasta,True,True,,11579,0,0.0,3888,1296,0,0.3300851824130317,4.4425536935924517e-07,0.3300856266684011,869,0.6705246913580247
VFG019916,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019916.nogap.dedup/VFG019916.nogap.dedup.nt_ali.fasta,True,True,,11615,0,0.0,1965,655,0,0.27491168632296353,5.695889867778679e-07,0.2749122559119503,475,0.7251908396946565
VFG019921,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019921.nogap.dedup/VFG019921.nogap.dedup.nt_ali.fasta,True,True,,11578,0,0.0,1743,581,0,0.32911236783870174,6.937405868074127e-07,0.32911306157928855,390,0.6712564543889845
VFG019924,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019924.nogap.dedup/VFG019924.nogap.dedup.nt_ali.fasta,True,True,,11617,0,0.0,2010,670,0,0.3271303378091037,9.421772946406814e-07,0.32713127998639835,451,0.673134328358209
VFG019932,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019932.nogap.dedup/VFG019932.nogap.dedup.nt_ali.fasta,True,True,,11505,0,0.0,1701,567,0,0.24788501586994996,7.664791092286385e-07,0.2478857823490592,427,0.7530864197530864
VFG019941,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019941.nogap.dedup/VFG019941.nogap.dedup.nt_ali.fasta,True,True,,11574,0,0.0,4932,1644,0,0.4383312899917888,5.43069169073339e-07,0.43833183306095785,926,0.5632603406326034
VFG019945,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019945.nogap.dedup/VFG019945.nogap.dedup.nt_ali.fasta,True,True,,11542,0,0.0,1341,447,0,0.2170218135342298,1.0337371756827285e-06,0.2170228472714055,350,0.7829977628635347
VFG019951,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019951.nogap.dedup/VFG019951.nogap.dedup.nt_ali.fasta,True,True,,11537,0,0.0,2031,677,0,0.35230711695170214,2.6459941121509726e-06,0.3523097629458143,441,0.6514032496307238
VFG019957,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019957.nogap.dedup/VFG019957.nogap.dedup.nt_ali.fasta,True,True,,11535,0,0.0,3048,1016,0,0.30434282515725847,8.53274355009915e-07,0.3043436784316135,707,0.6958661417322834
VFG019961,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019961.nogap.dedup/VFG019961.nogap.dedup.nt_ali.fasta,True,True,,11534,0,0.0,1479,493,0,0.2075208634424513,1.406899646903361e-06,0.2075222703420982,391,0.7931034482758621
VFG019968,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019968.nogap.dedup/VFG019968.nogap.dedup.nt_ali.fasta,True,True,,11521,0,0.0,2454,818,0,0.26536468220358317,1.3794306516706284e-06,0.2653660616342348,601,0.7347188264058679
VFG019969,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019969.nogap.dedup/VFG019969.nogap.dedup.nt_ali.fasta,True,True,,11522,0,0.0,1866,622,0,0.30462875159557756,1.7209260703183415e-06,0.3046304725216479,433,0.6961414790996785
VFG019979,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019979.nogap.dedup/VFG019979.nogap.dedup.nt_ali.fasta,True,True,,11530,0,0.0,1971,657,0,0.30311819738330686,4.4003180549890144e-07,0.30311863741511236,458,0.6971080669710806
VFG019981,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019981.nogap.dedup/VFG019981.nogap.dedup.nt_ali.fasta,True,True,,11581,0,0.0,2484,828,0,0.31125047814865847,4.171416867624674e-07,0.3112508952903452,571,0.6896135265700483
VFG019983,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019983.nogap.dedup/VFG019983.nogap.dedup.nt_ali.fasta,True,True,,11579,0,0.0,1902,634,0,0.369471764804281,1.271383189535354e-06,0.36947303618747057,400,0.6309148264984227
VFG019987,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019987.nogap.dedup/VFG019987.nogap.dedup.nt_ali.fasta,True,True,,11586,0,0.0,5934,1978,0,0.49877436542167536,8.145297681830826e-07,0.49877517995144355,1033,0.5222446916076845
VFG019993,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019993.nogap.dedup/VFG019993.nogap.dedup.nt_ali.fasta,True,True,,11588,0,0.0,4644,1548,0,0.23949110012228636,5.017219095937257e-07,0.23949160184419596,1177,0.7603359173126615
VFG019995,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019995.nogap.dedup/VFG019995.nogap.dedup.nt_ali.fasta,True,True,,11588,0,0.0,1956,652,0,0.3102903151345479,7.941365194796394e-07,0.3102911092710674,450,0.6901840490797546
VFG019997,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019997.nogap.dedup/VFG019997.nogap.dedup.nt_ali.fasta,True,True,,11584,0,0.0,1887,629,0,0.2926431062196418,7.319636828899098e-07,0.2926438381833247,445,0.7074721780604134
VFG020001,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020001.nogap.dedup/VFG020001.nogap.dedup.nt_ali.fasta,True,True,,11065,0,0.0,4533,1511,0,0.7159325961177005,2.113336860213433e-06,0.7159347094545607,280,0.18530774321641297
VFG020003,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020003.nogap.dedup/VFG020003.nogap.dedup.nt_ali.fasta,True,True,,11521,0,0.0,1872,624,0,0.44802356454990777,3.7093171369709866e-07,0.44802393548162145,345,0.5528846153846154
VFG020007,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020007.nogap.dedup/VFG020007.nogap.dedup.nt_ali.fasta,True,True,,11588,0,0.0,2052,684,0,0.27110975863314946,1.471913204558591e-06,0.271111230546354,499,0.72953216374269
VFG020014,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020014.nogap.dedup/VFG020014.nogap.dedup.nt_ali.fasta,True,True,,11603,0,0.0,2481,827,0,0.2510292911988216,6.252813114566856e-07,0.25102991648013306,620,0.7496977025392987
VFG020016,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020016.nogap.dedup/VFG020016.nogap.dedup.nt_ali.fasta,True,True,,11602,0,0.0,1641,547,0,0.36228718682115896,6.82813203002151e-07,0.36228786963436194,349,0.6380255941499086
VFG020018,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020018.nogap.dedup/VFG020018.nogap.dedup.nt_ali.fasta,True,True,,11603,0,0.0,3387,1129,0,0.20224664721647764,2.4427878102140132e-06,0.20224909000428787,903,0.7998228520814881
VFG020020,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020020.nogap.dedup/VFG020020.nogap.dedup.nt_ali.fasta,True,True,,11550,0,0.0,3267,1089,0,0.43370247138842183,2.067109505126034e-06,0.43370453849792695,644,0.5913682277318641
VFG020026,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020026.nogap.dedup/VFG020026.nogap.dedup.nt_ali.fasta,True,True,,11524,0,0.0,5226,1742,0,0.6965251672643644,8.733998020470897e-05,0.6966125072445691,409,0.23478760045924224
VFG020036,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020036.nogap.dedup/VFG020036.nogap.dedup.nt_ali.fasta,True,True,,11506,0,0.0,1554,518,0,0.35330685282884133,8.38910972754185e-07,0.3533076917398141,335,0.6467181467181468
VFG020037,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020037.nogap.dedup/VFG020037.nogap.dedup.nt_ali.fasta,True,True,,11589,0,0.0,1833,611,0,0.3411672477385929,1.3181037740276783e-06,0.34116856584236693,403,0.6595744680851063
VFG020038,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020038.nogap.dedup/VFG020038.nogap.dedup.nt_ali.fasta,True,True,,11490,0,0.0,2757,919,0,0.3353929376067186,3.4724491152041816e-07,0.33539328485163017,611,0.6648531011969532
VFG020039,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020039.nogap.dedup/VFG020039.nogap.dedup.nt_ali.fasta,True,True,,11571,0,0.0,1824,608,0,0.31117835423404244,1.8004782070117824e-06,0.31118015471224947,419,0.6891447368421053
VFG020040,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020040.nogap.dedup/VFG020040.nogap.dedup.nt_ali.fasta,True,True,,11575,0,0.0,2103,701,0,0.28826206314336505,2.875661530529769e-07,0.2882623507095181,499,0.7118402282453637
VFG020041,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020041.nogap.dedup/VFG020041.nogap.dedup.nt_ali.fasta,True,True,,11566,0,0.0,2067,689,0,0.30344709369110756,7.529200120366813e-07,0.3034478466111196,480,0.6966618287373004
VFG020043,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020043.nogap.dedup/VFG020043.nogap.dedup.nt_ali.fasta,True,True,,11548,0,0.0,1986,662,0,0.3008260804502316,5.232331202379246e-07,0.30082660368335185,463,0.6993957703927492
VFG020044,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020044.nogap.dedup/VFG020044.nogap.dedup.nt_ali.fasta,True,True,,11584,0,0.0,3201,1067,0,0.31501405163441676,5.124003030820825e-07,0.31501456403471984,731,0.6850984067478912
VFG020045,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020045.nogap.dedup/VFG020045.nogap.dedup.nt_ali.fasta,True,True,,11617,0,0.0,2727,909,0,0.23769213454013044,5.366236316610342e-07,0.2376926711637621,693,0.7623762376237624
VFG020047,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020047.nogap.dedup/VFG020047.nogap.dedup.nt_ali.fasta,True,True,,11355,0,0.0,3045,1015,0,0.3714749909438562,9.254981240586852e-07,0.3714759164419803,639,0.6295566502463055
VFG020049,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020049.nogap.dedup/VFG020049.nogap.dedup.nt_ali.fasta,True,True,,11332,0,0.0,2289,763,0,0.39128977011712274,1.5420825856160397e-06,0.39129131219970836,465,0.6094364351245085
VFG020051,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020051.nogap.dedup/VFG020051.nogap.dedup.nt_ali.fasta,True,True,,11485,0,0.0,3387,1129,0,0.3243908467662793,1.4395999762980146e-06,0.32439228636625556,763,0.6758193091231178
VFG020072,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020072.nogap.dedup/VFG020072.nogap.dedup.nt_ali.fasta,True,True,,11503,0,0.0,2382,794,0,0.4082192116786531,1.4963423917522192e-06,0.4082207080210449,470,0.5919395465994962
VFG020074,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020074.nogap.dedup/VFG020074.nogap.dedup.nt_ali.fasta,True,True,,11616,0,0.0,25605,8535,0,0.49567175792111884,1.4490917590454258e-06,0.49567320701287787,4343,0.5088459285295841
VFG020086,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020086.nogap.dedup/VFG020086.nogap.dedup.nt_ali.fasta,True,True,,11559,0,0.0,3594,1198,0,0.5219667089408899,7.221425217592374e-07,0.5219674310834117,575,0.47996661101836396
